time,site_id,source,counter,value
24-11-2025 10.45,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55
24-11-2025 10.45,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 10.45,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.653333
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.653333
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.653333
24-11-2025 10.45,E6160_C6610,Rectifier=3,pmUtilization,0.751678
24-11-2025 10.45,E6160_C6610,Rectifier=2,pmUtilization,0.751678
24-11-2025 10.45,E6160_C6610,Rectifier=1,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,Rectifier=7,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,Rectifier=6,pmUtilization,18
24-11-2025 10.45,E6150G2_C6610,Rectifier=5,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,Rectifier=3,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,Rectifier=2,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,Rectifier=1,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,DcDcConverter=2,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,DcBooster=1,pmUtilization,0
24-11-2025 10.45,E6150G2_C6610,Rectifier=3,pmOutputVoltage,546.686667
24-11-2025 10.45,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,82.5
24-11-2025 10.45,E6160_C6610,EnergyMeter=1,pmPowerConsumption,106.966667
24-11-2025 10.45,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,302.126667
24-11-2025 10.45,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,320.72
24-11-2025 10.45,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,623.586667
24-11-2025 10.45,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,5.046667
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_3,pmPower,0.033333
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_2,pmPower,6
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_1,pmPower,1.08
24-11-2025 10.45,E6160_C6610,Rectifier=3,pmOutputVoltage,545.751678
24-11-2025 10.45,E6160_C6610,Rectifier=2,pmOutputVoltage,545.959732
24-11-2025 10.45,E6160_C6610,Rectifier=1,pmOutputVoltage,545.939597
24-11-2025 10.45,E6150G2_C6610,Rectifier=7,pmOutputVoltage,547
24-11-2025 10.45,E6150G2_C6610,Rectifier=6,pmOutputVoltage,546
24-11-2025 10.45,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0
24-11-2025 10.45,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1
24-11-2025 10.45,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3
24-11-2025 10.45,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.463087
24-11-2025 10.45,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,546.013333
24-11-2025 10.45,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,106.04698
24-11-2025 10.45,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,622.64
24-11-2025 10.45,E6160_C6610,PowerProfile=1,pmSystemCurrent,2
24-11-2025 10.45,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11
24-11-2025 10.45,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.697987
24-11-2025 10.45,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0
24-11-2025 10.45,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,55
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0
24-11-2025 10.45,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0
24-11-2025 11.00,E6160_C6610,Rectifier=2,pmOutputCurrent,0.293333
24-11-2025 11.00,E6160_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11
24-11-2025 11.00,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0
24-11-2025 11.00,E6160_C6610,Rectifier=3,pmOutputCurrent,0.293333
24-11-2025 11.00,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.173333
24-11-2025 11.00,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577
24-11-2025 11.00,E6160_C6610,Rectifier=3,pmOutputPower,15.84
24-11-2025 11.00,E6160_C6610,Rectifier=2,pmOutputPower,15.84
24-11-2025 11.00,E6160_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=7,pmOutputPower,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=6,pmOutputPower,622.453333
24-11-2025 11.00,E6150G2_C6610,Rectifier=5,pmOutputPower,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=3,pmOutputPower,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=2,pmOutputPower,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0
24-11-2025 11.00,E6160_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 11.00,E6160_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 11.00,E6160_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=6,pmOutputEnergy,2
24-11-2025 11.00,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 11.00,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 11.00,E6160_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,7
24-11-2025 11.00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1
24-11-2025 11.00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=1,pmOutputVoltage,547.353333
24-11-2025 11.00,E6160_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=2,pmOutputVoltage,547
24-11-2025 11.00,E6150G2_C6610,Rectifier=5,pmOutputVoltage,547
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=1,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0
24-11-2025 11.00,E6160_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,55
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.666667
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.666667
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.666667
24-11-2025 11.00,E6160_C6610,Rectifier=3,pmUtilization,0.586667
24-11-2025 11.00,E6160_C6610,Rectifier=2,pmUtilization,0.586667
24-11-2025 11.00,E6160_C6610,Rectifier=1,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=7,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=6,pmUtilization,18
24-11-2025 11.00,E6150G2_C6610,Rectifier=5,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=3,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=2,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=1,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,DcDcConverter=2,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,DcBooster=1,pmUtilization,0
24-11-2025 11.00,E6150G2_C6610,Rectifier=3,pmOutputVoltage,546.613333
24-11-2025 11.00,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,81.92
24-11-2025 11.00,E6160_C6610,EnergyMeter=1,pmPowerConsumption,106.786667
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,304.08
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,318.733333
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,623.513333
24-11-2025 11.00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,4.633333
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_3,pmPower,0.066667
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_2,pmPower,6
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_1,pmPower,1.306667
24-11-2025 11.00,E6160_C6610,Rectifier=3,pmOutputVoltage,545.806667
24-11-2025 11.00,E6160_C6610,Rectifier=2,pmOutputVoltage,545.946667
24-11-2025 11.00,E6160_C6610,Rectifier=1,pmOutputVoltage,545.893333
24-11-2025 11.00,E6150G2_C6610,Rectifier=7,pmOutputVoltage,547
24-11-2025 11.00,E6150G2_C6610,Rectifier=6,pmOutputVoltage,546
24-11-2025 11.00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0
24-11-2025 11.00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1
24-11-2025 11.00,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3
24-11-2025 11.00,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.46
24-11-2025 11.00,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,545.986667
24-11-2025 11.00,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,106.5
24-11-2025 11.00,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,622.573333
24-11-2025 11.00,E6160_C6610,PowerProfile=1,pmSystemCurrent,1.986667
24-11-2025 11.00,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11
24-11-2025 11.00,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.593333
24-11-2025 11.00,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0
24-11-2025 11.00,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,54.986667
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0
24-11-2025 11.00,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0
24-11-2025 11.15,E6160_C6610,Rectifier=3,pmOutputCurrent,0.233333
24-11-2025 11.15,E6160_C6610,Rectifier=2,pmOutputCurrent,0.386667
24-11-2025 11.15,E6160_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 11.15,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,54.973333
24-11-2025 11.15,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11
24-11-2025 11.15,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.161074
24-11-2025 11.15,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577
24-11-2025 11.15,E6160_C6610,Rectifier=3,pmOutputPower,12.6
24-11-2025 11.15,E6160_C6610,Rectifier=2,pmOutputPower,20.88
24-11-2025 11.15,E6160_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=7,pmOutputPower,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=6,pmOutputPower,622.543624
24-11-2025 11.15,E6150G2_C6610,Rectifier=5,pmOutputPower,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=3,pmOutputPower,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=2,pmOutputPower,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0
24-11-2025 11.15,E6160_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 11.15,E6160_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 11.15,E6160_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=6,pmOutputEnergy,2
24-11-2025 11.15,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 11.15,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 11.15,E6160_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,7
24-11-2025 11.15,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1
24-11-2025 11.15,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=1,pmOutputVoltage,547.449664
24-11-2025 11.15,E6160_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=2,pmOutputVoltage,547
24-11-2025 11.15,E6150G2_C6610,Rectifier=5,pmOutputVoltage,547
24-11-2025 11.15,E6150G2_C6610,DcBooster=1,pmUtilization,0
24-11-2025 11.15,E6160_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,55
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.771812
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.771812
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.771812
24-11-2025 11.15,E6160_C6610,Rectifier=3,pmUtilization,0.466667
24-11-2025 11.15,E6160_C6610,Rectifier=2,pmUtilization,0.773333
24-11-2025 11.15,E6160_C6610,Rectifier=1,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=7,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=6,pmUtilization,18
24-11-2025 11.15,E6150G2_C6610,Rectifier=5,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=3,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=2,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=1,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=2,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,DcDcConverter=1,pmUtilization,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=3,pmOutputVoltage,546.630872
24-11-2025 11.15,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,82.446667
24-11-2025 11.15,E6160_C6610,EnergyMeter=1,pmPowerConsumption,106.86
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,304.966667
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,317.74
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,623.593333
24-11-2025 11.15,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,4.106667
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_3,pmPower,0
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_2,pmPower,5.838926
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_1,pmPower,2.026846
24-11-2025 11.15,E6160_C6610,Rectifier=3,pmOutputVoltage,545.766667
24-11-2025 11.15,E6160_C6610,Rectifier=2,pmOutputVoltage,545.893333
24-11-2025 11.15,E6160_C6610,Rectifier=1,pmOutputVoltage,545.853333
24-11-2025 11.15,E6150G2_C6610,Rectifier=7,pmOutputVoltage,547
24-11-2025 11.15,E6150G2_C6610,Rectifier=6,pmOutputVoltage,546
24-11-2025 11.15,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0
24-11-2025 11.15,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1
24-11-2025 11.15,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3
24-11-2025 11.15,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.486667
24-11-2025 11.15,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,546.006711
24-11-2025 11.15,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,106.08
24-11-2025 11.15,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,622.577181
24-11-2025 11.15,E6160_C6610,PowerProfile=1,pmSystemCurrent,2
24-11-2025 11.15,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11
24-11-2025 11.15,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.626667
24-11-2025 11.15,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0
24-11-2025 11.15,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0
24-11-2025 11.15,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=6,pmOutputEnergy,3
24-11-2025 11.30,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=1,pmOutputVoltage,547.413333
24-11-2025 11.30,E6150G2_C6610,Rectifier=3,pmOutputPower,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=5,pmOutputPower,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=6,pmOutputPower,622.526667
24-11-2025 11.30,E6150G2_C6610,Rectifier=7,pmOutputPower,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.16
24-11-2025 11.30,E6150G2_C6610,Rectifier=2,pmOutputVoltage,547
24-11-2025 11.30,E6150G2_C6610,Rectifier=3,pmOutputVoltage,546.553333
24-11-2025 11.30,E6150G2_C6610,Rectifier=6,pmOutputVoltage,546
24-11-2025 11.30,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11
24-11-2025 11.30,E6150G2_C6610,Rectifier=5,pmOutputVoltage,547
24-11-2025 11.30,E6150G2_C6610,Rectifier=2,pmOutputPower,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=7,pmOutputVoltage,547
24-11-2025 11.30,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=5,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,DcBooster=1,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=1,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,DcDcConverter=2,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=1,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=3,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,Rectifier=6,pmUtilization,18
24-11-2025 11.30,E6150G2_C6610,Rectifier=7,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.886667
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.886667
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.886667
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,55
24-11-2025 11.30,E6150G2_C6610,Rectifier=2,pmUtilization,0
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_2,pmPower,5.96
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_3,pmPower,0.033333
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,4.8
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,623.573333
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,318.86
24-11-2025 11.30,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,303.92
24-11-2025 11.30,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0
24-11-2025 11.30,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1
24-11-2025 11.30,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3
24-11-2025 11.30,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11
24-11-2025 11.30,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,622.58
24-11-2025 11.30,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,545.973333
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_1,pmPower,1.193333
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,0
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0
24-11-2025 11.30,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0
24-11-2025 11.30,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1
24-11-2025 11.30,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 11.30,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1
25-11-2025 9.30,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0
25-11-2025 9.30,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=6,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=5,pmOutputPower,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=1,pmOutputPower,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=2,pmOutputPower,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=3,pmOutputPower,56.862745
25-11-2025 9.30,E6150G2_C6610,Rectifier=6,pmOutputPower,0
25-11-2025 9.30,E6150G2_C6610,Rectifier=7,pmOutputPower,0
25-11-2025 9.30,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577
25-11-2025 9.30,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.176471
25-11-2025 9.30,E6150G2_C6610,Rectifier=1,pmOutputVoltage,546.980392
25-11-2025 9.30,E6150G2_C6610,Rectifier=2,pmOutputVoltage,546.54902
25-11-2025 9.30,E6150G2_C6610,Rectifier=3,pmOutputVoltage,546.372549
