time,site_id,source,counter,value
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutMcastPkts,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutMcastOctets,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutMcastOctets,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutMcastOctets,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutMcastOctets,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutForwDatagrams,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutForwDatagrams,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutForwDatagrams,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutForwDatagrams,0
24-11-2025 9.30,E6160_C6610,BatteryBackup=1,pmBatteryCapacityTotalDelivered,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutBcastPkts,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutRequests,9015
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutRequests,507
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutMcastPkts,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsInNoRoutes,0
24-11-2025 9.30,E6150G2_C6610,BatteryBackup=1,pmBatteryCapacityTotalDelivered,8
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsInNoRoutes,0
24-11-2025 9.30,E6150G2_C6610,BasicPeakEnergyControl=1,pmBasicPecDischargePower,0
24-11-2025 9.30,E6160_C6610,BasicPeakEnergyControl=1,pmBasicPecDischargeEnergyAccumulated,0
24-11-2025 9.30,E6150G2_C6610,BasicPeakEnergyControl=1,pmBasicPecDischargeEnergyAccumulated,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsOutFragOKs,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsOutFragOKs,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsOutFragOKs,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsOutFragOKs,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsIpOptDroppedPkts,0
24-11-2025 9.30,E6160_C6610,BasicPeakEnergyControl=1,pmBasicPecDischargePower,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsIpOptDroppedPkts,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsIpOptDroppedPkts,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsInNoRoutes,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsInUnknownProtos,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsInUnknownProtos,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsInNoRoutes,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsInUnknownProtos,0
24-11-2025 9.30,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsIpOptDroppedPkts,0
24-11-2025 9.30,E6160_C6610,InterfaceIPv4=1,ipIfStatsInUnknownProtos,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmOutputCurrent,0.386667
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmOutputCurrent,0.393333
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0
24-11-2025 9.45,E6160_C6610,EnergyMeter=Blvd-1,pmMinPowerConsumption,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0
24-11-2025 9.45,E6160_C6610,EnergyMeter=1,pmMinPowerConsumption,67
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=DcBranch-1,pmMinPowerConsumption,271
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=Blvd-1,pmMinPowerConsumption,302
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmMinPowerConsumption,624
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmMinPowerConsumption,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmOutputVoltage,548.886667
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_3,pmMinPower,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.173333
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmOutputPower,20.88
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmOutputPower,21.24
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmOutputPower,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmOutputPower,624.426667
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmOutputPower,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmOutputPower,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmOutputPower,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmOutputEnergy,1
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_2,pmMinPower,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmDcDcConverterState,0
24-11-2025 9.45,E6160_C6610,EnergyMeter=Blvd-1,pmMaxPowerConsumption,86
24-11-2025 9.45,E6160_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 9.45,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 9.45,E6160_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,7
24-11-2025 9.45,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1
24-11-2025 9.45,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,0
24-11-2025 9.45,E6160_C6610,Battery=1,pmDisconnectsAtCharge,1
24-11-2025 9.45,E6150G2_C6610,Battery=1,pmDisconnectsAtCharge,0
24-11-2025 9.45,E6160_C6610,BatteryBackup=1,pmDischargingEnergy,0
24-11-2025 9.45,E6160_C6610,Battery=1,pmDischargingEnergy,0
24-11-2025 9.45,E6150G2_C6610,BatteryBackup=1,pmDischargingEnergy,0
24-11-2025 9.45,E6150G2_C6610,Battery=1,pmDischargingEnergy,0
24-11-2025 9.45,E6160_C6610,BatteryBackup=1,pmDischargeCurrentHighTime,0
24-11-2025 9.45,E6160_C6610,Battery=1,pmDischargeCurrentHighTime,0
24-11-2025 9.45,E6150G2_C6610,BatteryBackup=1,pmDischargeCurrentHighTime,0
24-11-2025 9.45,E6150G2_C6610,Battery=1,pmDischargeCurrentHighTime,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmOutputVoltage,548
24-11-2025 9.45,E6150G2_C6610,Battery=1,pmFullDischargeCycles,28
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_1,pmMinPower,0
24-11-2025 9.45,E6160_C6610,Battery=1,pmFullDischargeCycles,5
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmInputCurrent,0
24-11-2025 9.45,E6160_C6610,EnergyMeter=1,pmMaxPowerConsumption,136
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=DcBranch-1,pmMaxPowerConsumption,321
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=Blvd-1,pmMaxPowerConsumption,354
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmMaxPowerConsumption,626
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmMaxPowerConsumption,6
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_3,pmMaxPower,5
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_2,pmMaxPower,6
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_1,pmMaxPower,7
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmInputVoltage,2310.84
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmInputVoltage,2311.82
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmInputVoltage,2310.22
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmInputVoltage,2304.5
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmInputVoltage,2298.926667
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmInputVoltage,2296.32
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmInputVoltage,2289.746667
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmInputVoltage,2298.606667
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmInputVoltage,2301.173333
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmInputVoltage,549.066667
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmInputVoltage,548.646667
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmInputCurrent,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmOutputVoltage,548
24-11-2025 9.45,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,54.973333
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmOutputVoltage,547
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmTotalRunningHours,69
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmTotalRunningHours,69
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmTotalRunningHours,69
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmTotalRunningHours,132
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmTotalRunningHours,169
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmTotalRunningHours,132
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmTotalRunningHours,166
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmTotalRunningHours,169
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmTotalRunningHours,160
24-11-2025 9.45,E6160_C6610,PowerProfile=1,pmTotalEnergyConsumption,186406
24-11-2025 9.45,E6150G2_C6610,PowerProfile=1,pmTotalEnergyConsumption,311837
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmTemperature,22.706667
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmTemperature,23
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmTemperature,23
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmTemperature,28.166667
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmTemperature,24.986667
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmTemperature,30
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmTemperature,30
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmTemperature,29
24-11-2025 9.45,E6150G2_C6610,FieldReplaceableUnit=Controller6610,pmUnitTemperatureLevel,4
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmTemperature,28
24-11-2025 9.45,E6160_C6610,FieldReplaceableUnit=Controller6610,pmUnitTemperatureLevel,4
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=1,pmDcDcConverterState,0
24-11-2025 9.45,E6160_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,55
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.9
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.9
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.9
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmUtilization,0.773333
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmUtilization,0.786667
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=6,pmUtilization,18
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=3,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=2,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=1,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,DcDcConverter=2,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,DcBooster=1,pmUtilization,0
24-11-2025 9.45,E6150G2_C6610,Rectifier=5,pmOutputVoltage,548
24-11-2025 9.45,E6160_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargePower,0
24-11-2025 9.45,E6160_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargeEnergyAccumulated,2
24-11-2025 9.45,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0
24-11-2025 9.45,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,70.493333
24-11-2025 9.45,E6160_C6610,EnergyMeter=1,pmPowerConsumption,107.4
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,304.36
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,319.926667
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,625.213333
24-11-2025 9.45,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,5.573333
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_3,pmPower,0.066667
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_2,pmPower,6
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_1,pmPower,1.24
24-11-2025 9.45,E6150G2_C6610,PowerConfiguredPeakShaving=1,pmPcpsDischargePower,0
24-11-2025 9.45,E6150G2_C6610,PowerConfiguredPeakShaving=1,pmPcpsDischargeEnergyAccumulated,1
24-11-2025 9.45,E6150G2_C6610,PowerConfiguredPeakShaving=1,pmPcpsDischargeEnergy,0
24-11-2025 9.45,E6160_C6610,Battery=1,pmOverTempAlarms,0
24-11-2025 9.45,E6150G2_C6610,Battery=1,pmOverTempAlarms,0
24-11-2025 9.45,E6160_C6610,Rectifier=3,pmOutputVoltage,545.773333
24-11-2025 9.45,E6160_C6610,Rectifier=2,pmOutputVoltage,545.933333
24-11-2025 9.45,E6160_C6610,Rectifier=1,pmOutputVoltage,545.906667
24-11-2025 9.45,E6150G2_C6610,Rectifier=7,pmOutputVoltage,548
24-11-2025 9.45,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1
24-11-2025 9.45,E6150G2_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargePower,0
24-11-2025 9.45,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0
24-11-2025 9.45,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.76
24-11-2025 9.45,E6150G2_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargeEnergyAccumulated,0
24-11-2025 9.45,E6150G2_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargeEnergy,0
24-11-2025 9.45,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.453333
24-11-2025 9.45,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,547.486667
24-11-2025 9.45,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,106.64
24-11-2025 9.45,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,624.553333
24-11-2025 9.45,E6160_C6610,PowerProfile=1,pmSystemCurrent,1.993333
24-11-2025 9.45,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11
24-11-2025 9.45,E6160_C6610,BatteryBackup=1,pmStateOfHealth,97
24-11-2025 9.45,E6160_C6610,Battery=1,pmStateOfHealth,97
24-11-2025 9.45,E6150G2_C6610,BatteryBackup=1,pmStateOfHealth,98
24-11-2025 9.45,E6150G2_C6610,Battery=1,pmStateOfHealth,98
24-11-2025 9.45,E6160_C6610,BatteryBackup=1,pmStateOfCharge,96
24-11-2025 9.45,E6160_C6610,Battery=1,pmStateOfCharge,96
24-11-2025 9.45,E6150G2_C6610,BatteryBackup=1,pmStateOfCharge,100
24-11-2025 9.45,E6150G2_C6610,Battery=1,pmStateOfCharge,100
24-11-2025 9.45,E6160_C6610,Sensor=1,pmSensorValue,1020
24-11-2025 9.45,E6150G2_C6610,Sensor=2,pmSensorValue,1025
24-11-2025 9.45,E6150G2_C6610,Sensor=1,pmSensorValue,1024
24-11-2025 9.45,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0
24-11-2025 9.45,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifOutErrors,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifOutErrors,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifOutErrors,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifOutErrors,0
24-11-2025 9.45,E6160_C6610,VlanPort=SCC.IF1,ifOutDiscards,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifOutDiscards,0
24-11-2025 9.45,E6150G2_C6610,VlanPort=SCC.IF1,ifOutDiscards,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifOutDiscards,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifOutDiscards,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifInErrors,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifInErrors,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifInErrors,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifInErrors,0
24-11-2025 9.45,E6160_C6610,VlanPort=SCC.IF1,ifInDiscards,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifOutDiscards,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,496
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,14398
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,496
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,95060
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,1272131
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,67101
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,7
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,7
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,224
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,224
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,551
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifInDiscards,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifInDiscards,30
24-11-2025 9.45,E6150G2_C6610,VlanPort=SCC.IF1,ifInDiscards,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifInDiscards,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCInUcastPkts,14398
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCInUcastPkts,566
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCInUcastPkts,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCInUcastPkts,506
24-11-2025 9.45,E6160_C6610,VlanPort=SCC.IF1,ifHCInOctets,152814
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCInOctets,1531295
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCInOctets,225927
24-11-2025 9.45,E6150G2_C6610,VlanPort=SCC.IF1,ifHCInOctets,124085
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCInOctets,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCInOctets,196592
24-11-2025 9.45,E6160_C6610,VlanPort=SCC.IF1,ifHCInMulticastPkts,841
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCInMulticastPkts,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCInMulticastPkts,937
24-11-2025 9.45,E6150G2_C6610,VlanPort=SCC.IF1,ifHCInMulticastPkts,841
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCInMulticastPkts,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCInMulticastPkts,937
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCInBroadcastPkts,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCInBroadcastPkts,834
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCInBroadcastPkts,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCLossOfSignal,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,14398
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCLossOfSignal,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCLossOfSignal,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifInDiscards,30
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCOutUcastPkts,8991
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCOutUcastPkts,534
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCOutUcastPkts,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCOutUcastPkts,533
24-11-2025 9.45,E6160_C6610,VlanPort=SCC.IF1,ifHCOutOctets,121100
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCOutOctets,793227
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCOutOctets,123542
24-11-2025 9.45,E6150G2_C6610,VlanPort=SCC.IF1,ifHCOutOctets,124565
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCOutOctets,32178
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCOutOctets,128743
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCOutMulticastPkts,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCOutMulticastPkts,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCOutMulticastPkts,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCOutMulticastPkts,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_B,ifHCOutBroadcastPkts,93
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCOutBroadcastPkts,0
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_B,ifHCOutBroadcastPkts,93
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCOutBroadcastPkts,0
24-11-2025 9.45,E6160_C6610,EthernetPort=TN_A,ifHCLossOfSignal,0
24-11-2025 9.45,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,551
24-11-2025 9.45,E6150G2_C6610,EthernetPort=TN_A,ifHCInBroadcastPkts,834
24-11-2025 9.45,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutBcastPkts,0
